Algorithm,Fold,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50
bLRRIME-XGBOOST,1,0.023737,0.023232,0.023232,0.020707,0.019192,0.015657,0.013131,0.013131,0.010606,0.008586,0.008586,0.008081,0.005051,0.004040,0.004040,0.003535,0.003535,0.003535,0.003535,0.003535,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515
bLRRIME-XGBOOST,2,0.157937,0.088564,0.088564,0.088564,0.084524,0.084524,0.084524,0.084524,0.084524,0.082504,0.079473,0.077453,0.076948,0.010101,0.007576,0.007576,0.007576,0.007576,0.007576,0.005051,0.004545,0.004545,0.003535,0.003030,0.003030,0.002525,0.002525,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020
bLRRIME-XGBOOST,3,0.154401,0.154401,0.084019,0.084019,0.084019,0.084019,0.084019,0.084019,0.080483,0.080483,0.080483,0.074928,0.074928,0.074928,0.073918,0.073918,0.072908,0.071898,0.070887,0.070382,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372
bLRRIME-XGBOOST,4,0.089069,0.087554,0.020202,0.020202,0.020202,0.019697,0.019697,0.019697,0.018182,0.018182,0.018182,0.018182,0.018182,0.013131,0.013131,0.013131,0.013131,0.012626,0.012626,0.011111,0.008586,0.008081,0.008081,0.008081,0.008081,0.008081,0.008081,0.007576,0.007576,0.007071,0.007071,0.007071,0.007071,0.005051,0.005051,0.005051,0.005051,0.004545,0.004545,0.003535,0.003535,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020
bLRRIME-XGBOOST,5,0.226299,0.153896,0.153896,0.153896,0.088059,0.088059,0.084524,0.017172,0.017172,0.017172,0.017172,0.017172,0.011111,0.011111,0.010101,0.010101,0.010101,0.010101,0.010101,0.010101,0.010101,0.010101,0.010101,0.008586,0.008586,0.008586,0.008586,0.008586,0.008586,0.008586,0.008586,0.008586,0.008586,0.008586,0.008586,0.005556,0.005556,0.005556,0.005556,0.005556,0.005051,0.005051,0.005051,0.005051,0.003030,0.002525,0.002525,0.002525,0.002020,0.002020
bLRRIME-XGBOOST,6,0.089574,0.087554,0.087049,0.084524,0.084019,0.014646,0.014646,0.012626,0.012626,0.011616,0.011616,0.010101,0.010101,0.010101,0.007576,0.007576,0.007576,0.007071,0.006061,0.005051,0.005051,0.004545,0.004040,0.003535,0.003535,0.003535,0.003535,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525
bLRRIME-XGBOOST,7,0.159452,0.159452,0.155916,0.087049,0.084524,0.084524,0.084524,0.084524,0.081999,0.079978,0.079978,0.075938,0.075938,0.075938,0.075938,0.075433,0.072908,0.072908,0.072908,0.072908,0.072908,0.072908,0.072908,0.071898,0.005051,0.005051,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515
bLRRIME-XGBOOST,8,0.152886,0.152886,0.152886,0.152886,0.152381,0.152381,0.148341,0.148341,0.148341,0.144805,0.144805,0.142785,0.141775,0.141270,0.140260,0.140260,0.140260,0.140260,0.075938,0.075938,0.075938,0.075938,0.073413,0.073413,0.072403,0.071392,0.071392,0.071392,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030
bLRRIME-XGBOOST,9,0.229834,0.229834,0.229834,0.229834,0.229834,0.219733,0.219733,0.219733,0.219733,0.219733,0.217208,0.215188,0.213167,0.212157,0.146825,0.142280,0.073413,0.072908,0.072908,0.072908,0.072908,0.072908,0.072908,0.071898,0.071898,0.071898,0.071898,0.070887,0.070887,0.070887,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877
bLRRIME-XGBOOST,10,0.225289,0.225289,0.225289,0.224278,0.224278,0.224278,0.220743,0.220743,0.216703,0.151876,0.146825,0.146825,0.146825,0.143795,0.143795,0.141270,0.140765,0.140765,0.140765,0.139755,0.139755,0.139250,0.072403,0.071392,0.070887,0.070887,0.070887,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877
bRIME-XGBOOST,1,0.149899,0.139293,0.134747,0.071919,0.070909,0.070909,0.070909,0.070909,0.070404,0.070404,0.069394,0.067374,0.066869,0.066869,0.066869,0.065354,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848
bRIME-XGBOOST,2,0.296176,0.288600,0.219228,0.211147,0.140765,0.140765,0.140765,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382
