Algorithm,Fold,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50
bLRRIME-XGBOOST,1,0.090606,0.022727,0.022727,0.022727,0.022727,0.022727,0.015657,0.015657,0.015657,0.015657,0.008586,0.008586,0.008586,0.008586,0.008586,0.007576,0.007576,0.007576,0.007071,0.007071,0.003535,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020
bLRRIME-XGBOOST,2,0.081999,0.081999,0.078968,0.007071,0.007071,0.007071,0.007071,0.005556,0.002020,0.002020,0.002020,0.002020,0.002020,0.001515,0.001515,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010
bLRRIME-XGBOOST,3,0.025758,0.025758,0.008081,0.008081,0.008081,0.002020,0.002020,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515
bLRRIME-XGBOOST,4,0.226299,0.149351,0.143795,0.143795,0.005051,0.005051,0.005051,0.005051,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030
bLRRIME-XGBOOST,5,0.152886,0.080483,0.077453,0.077453,0.075938,0.072908,0.071898,0.070382,0.070382,0.070382,0.069372,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867
bLRRIME-XGBOOST,6,0.160462,0.160462,0.081999,0.081999,0.081999,0.081999,0.081999,0.081999,0.081999,0.081999,0.081999,0.081999,0.081999,0.077958,0.077958,0.077958,0.077958,0.077958,0.074928,0.074928,0.074928,0.074928,0.074928,0.074928,0.073918,0.073918,0.072403,0.072403,0.072403,0.072403,0.072403,0.072403,0.072403,0.072403,0.072403,0.072403,0.071392,0.071392,0.071392,0.071392,0.071392,0.071392,0.071392,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382
bLRRIME-XGBOOST,7,0.085534,0.085534,0.081999,0.081999,0.081999,0.079473,0.079473,0.079473,0.079473,0.079473,0.079473,0.076443,0.076443,0.073918,0.073918,0.073918,0.073918,0.072403,0.072403,0.072403,0.070887,0.070887,0.070887,0.070887,0.070887,0.070382,0.070382,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372
bLRRIME-XGBOOST,8,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.090079,0.090079,0.090079,0.090079,0.083009,0.079473,0.079473,0.079473,0.075938,0.075938,0.075938,0.075938,0.075938,0.073918,0.072908,0.072908,0.072908,0.072908
bLRRIME-XGBOOST,9,0.355952,0.348377,0.345851,0.279509,0.277489,0.277489,0.275974,0.206602,0.206602,0.205087,0.205087,0.205087,0.205087,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734
bLRRIME-XGBOOST,10,0.085029,0.082504,0.074928,0.073413,0.073413,0.070887,0.070887,0.003030,0.002020,0.002020,0.002020,0.002020,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515
