Algorithm,Classifier,TransferFunction,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50
bLRRIME-MLP,mlp,v1,0.115001,0.104899,0.097654,0.092788,0.086204,0.083781,0.080350,0.078848,0.075558,0.072679,0.071455,0.070579,0.069532,0.068560,0.067705,0.067498,0.066572,0.065802,0.065590,0.065454,0.065343,0.063890,0.063824,0.063130,0.063014,0.062918,0.062847,0.062058,0.061977,0.061911,0.061866,0.061835,0.061825,0.061795,0.061750,0.061750,0.061729,0.061674,0.061638,0.061608,0.061588,0.061578,0.061573,0.061558,0.061527,0.061512,0.061482,0.061447,0.061406,0.061366
