Algorithm,Fold,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50
bLRRIME-XGBOOST,1,0.205152,0.205152,0.205152,0.139798,0.139798,0.139798,0.076970,0.073939,0.073939,0.073939,0.071414,0.069899,0.069394,0.067879,0.067879,0.067879,0.067879,0.066364,0.066364,0.065859,0.065859,0.065354,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848,0.064848
bLRRIME-XGBOOST,2,0.091595,0.089069,0.087049,0.085534,0.085534,0.085029,0.085029,0.081494,0.080988,0.078463,0.078463,0.075938,0.075938,0.074928,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020
bLRRIME-XGBOOST,3,0.091595,0.091595,0.091595,0.091595,0.088059,0.086039,0.086039,0.084019,0.082504,0.079473,0.078968,0.075938,0.075938,0.074928,0.074423,0.072908,0.072403,0.071898,0.070382,0.070382,0.002525,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515
bLRRIME-XGBOOST,4,0.223773,0.223773,0.223773,0.157937,0.157937,0.157937,0.157937,0.153896,0.153391,0.153391,0.149351,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.009596,0.009596,0.009596,0.009596,0.009596,0.009596,0.009091,0.009091,0.009091
bLRRIME-XGBOOST,5,0.022222,0.022222,0.022222,0.022222,0.022222,0.021212,0.021212,0.021212,0.020202,0.016162,0.016162,0.013636,0.012626,0.012626,0.010101,0.009091,0.007576,0.007576,0.006566,0.006566,0.005556,0.005556,0.005051,0.004545,0.004545,0.003535,0.003030,0.003030,0.002525,0.002525,0.002525,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515
bLRRIME-XGBOOST,6,0.219733,0.153896,0.152886,0.152886,0.152381,0.149856,0.145815,0.145815,0.145815,0.145310,0.077453,0.077453,0.077453,0.077453,0.073413,0.073413,0.073413,0.073413,0.073413,0.071392,0.071392,0.071392,0.071392,0.071392,0.069877,0.069877,0.069877,0.069372,0.069372,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867
bLRRIME-XGBOOST,7,0.225289,0.161472,0.161472,0.157431,0.150866,0.150866,0.150866,0.088059,0.081999,0.081494,0.079978,0.078463,0.078463,0.077958,0.076948,0.074928,0.074928,0.071898,0.071898,0.071898,0.071392,0.003535,0.003535,0.002525,0.002525,0.002525,0.002525,0.002525,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020
bLRRIME-XGBOOST,8,0.289105,0.288600,0.218723,0.218723,0.217713,0.217208,0.215693,0.151371,0.151371,0.146320,0.146320,0.145310,0.145310,0.145310,0.145310,0.143290,0.142785,0.140765,0.140765,0.139250,0.139250,0.074928,0.074928,0.072403,0.071392,0.071392,0.071392,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382
bLRRIME-XGBOOST,9,0.090584,0.090584,0.088059,0.019697,0.019697,0.018182,0.018182,0.014646,0.012121,0.011616,0.011616,0.009596,0.008586,0.008586,0.006061,0.005556,0.005556,0.005051,0.003535,0.003535,0.002525,0.002525,0.002525,0.002525,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515
bLRRIME-XGBOOST,10,0.090079,0.087554,0.022222,0.022222,0.022222,0.022222,0.022222,0.022222,0.020202,0.020202,0.020202,0.020202,0.018182,0.018182,0.018182,0.013636,0.013636,0.013636,0.013636,0.013636,0.013636,0.012121,0.010606,0.010606,0.010606,0.009596,0.009596,0.008586,0.008586,0.008586,0.007071,0.007071,0.007071,0.007071,0.006061,0.006061,0.004545,0.004545,0.004545,0.004545,0.004040,0.004040,0.004040,0.004040,0.004040,0.004040,0.003030,0.003030,0.003030,0.003030
