Algorithm,Fold,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50
bLRRIME-CART,1,0.079495,0.079495,0.079495,0.074949,0.021717,0.021717,0.021717,0.021717,0.021717,0.021717,0.021717,0.021717,0.021717,0.021717,0.019697,0.019697,0.019697,0.019697,0.019697,0.016162,0.011111,0.011111,0.011111,0.011111,0.009596,0.008586,0.008586,0.008586,0.007576,0.007576,0.007576,0.007576,0.007576,0.007576,0.007071,0.006566,0.006566,0.006566,0.006566,0.006566,0.004545,0.004545,0.004545,0.004545,0.004545,0.004545,0.004545,0.004545,0.004545,0.004545
bLRRIME-CART,2,0.229329,0.229329,0.075938,0.075938,0.075938,0.075938,0.070382,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867
bLRRIME-CART,3,0.156926,0.156926,0.081999,0.081999,0.081999,0.081999,0.081999,0.081999,0.078463,0.077958,0.076948,0.076948,0.072908,0.072908,0.071898,0.071898,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372
bLRRIME-CART,4,0.155916,0.155916,0.077453,0.077453,0.009091,0.009091,0.009091,0.009091,0.009091,0.009091,0.009091,0.009091,0.009091,0.009091,0.009091,0.009091,0.009091,0.009091,0.009091,0.008081,0.008081,0.008081,0.008081,0.008081,0.008081,0.008081,0.008081,0.008081,0.008081,0.008081,0.008081,0.008081,0.008081,0.008081,0.008081,0.008081,0.008081,0.008081,0.008081,0.008081,0.007071,0.005556,0.004545,0.004545,0.004545,0.004545,0.004545,0.003535,0.003535,0.003535
bLRRIME-CART,5,0.084524,0.084524,0.081494,0.079978,0.079978,0.079978,0.074928,0.074928,0.074928,0.074928,0.074928,0.074928,0.074928,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.070382,0.070382,0.070382,0.070382,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020
bLRRIME-CART,6,0.091595,0.087049,0.087049,0.087049,0.075938,0.074928,0.074928,0.073413,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.008081,0.008081,0.006566,0.006566,0.005556,0.004545,0.004545,0.003535,0.003535,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515
bLRRIME-CART,7,0.089069,0.077453,0.077453,0.077453,0.074423,0.074423,0.071392,0.071392,0.071392,0.071392,0.070887,0.070887,0.069877,0.069877,0.069372,0.069372,0.069372,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515
bLRRIME-CART,8,0.154401,0.153391,0.150361,0.150361,0.147330,0.146825,0.146825,0.144805,0.144805,0.144805,0.141270,0.141270,0.140765,0.140765,0.140765,0.140765,0.073413,0.073413,0.073413,0.072908,0.071898,0.071898,0.071898,0.071898,0.071392,0.071392,0.071392,0.071392,0.071392,0.071392,0.071392,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.069372,0.069372,0.069372,0.069372,0.069372
bLRRIME-CART,9,0.093615,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.092100,0.087554,0.087554,0.087554,0.087554,0.087554,0.087554,0.087554,0.087554,0.087554,0.087554,0.087554,0.087554,0.087554,0.087554,0.087554,0.087554,0.087554,0.087554,0.087554,0.080483,0.080483,0.076443,0.074928,0.072908,0.072908,0.072908,0.072908,0.072403,0.072403,0.004040,0.004040,0.004040,0.004040,0.004040
bLRRIME-CART,10,0.288600,0.217208,0.214683,0.147835,0.147835,0.140765,0.140765,0.140765,0.140765,0.140765,0.140765,0.140765,0.140765,0.140765,0.139755,0.139250,0.139250,0.139250,0.139250,0.139250,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.069877,0.069877,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372
