Algorithm,Classifier,TransferFunction,BestFitness_mean,BestFitness_std,Accuracy_mean,Accuracy_std,Error_mean,Error_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std,Precision_mean,Precision_std,MCC_mean,MCC_std,F1_mean,F1_std,NumFeatures_mean,NumFeatures_std,Time_mean,Time_std
bLRRIME-KNN,knn,s1,0.151511,0.079690,0.865714,0.084166,0.134286,0.084166,0.892857,0.116946,0.840476,0.105320,0.860317,0.085633,0.740779,0.163963,0.871684,0.081222,47.400000,6.239658,1.937740,0.047013
bLRRIME-KNN,knn,s2,0.138394,0.072036,0.880000,0.073833,0.120000,0.073833,0.905357,0.111056,0.854762,0.116885,0.877381,0.092634,0.770961,0.146850,0.885558,0.071024,48.300000,9.177872,1.902082,0.021487
bLRRIME-KNN,knn,s3,0.142301,0.081225,0.872857,0.086360,0.127143,0.086360,0.907143,0.120761,0.840476,0.105320,0.862103,0.085746,0.755953,0.168206,0.879303,0.083254,42.600000,6.363088,1.894480,0.026032
bLRRIME-KNN,knn,s4,0.143210,0.080342,0.872857,0.086360,0.127143,0.086360,0.907143,0.120761,0.840476,0.105320,0.862103,0.085746,0.755953,0.168206,0.879303,0.083254,44.400000,7.471427,1.932244,0.051499
bLRRIME-KNN,knn,v1,0.061983,0.049843,0.936190,0.052654,0.063810,0.052654,0.905357,0.088308,0.971429,0.060234,0.973214,0.056626,0.880339,0.099088,0.935018,0.052947,2.700000,1.159502,1.700266,0.115274
bLRRIME-KNN,knn,v2,0.061983,0.059228,0.936190,0.062500,0.063810,0.062500,0.944643,0.071651,0.928571,0.075292,0.932143,0.071824,0.874991,0.124788,0.937143,0.062403,2.700000,0.948683,1.669200,0.140306
bLRRIME-KNN,knn,v3,0.062084,0.038457,0.936190,0.040481,0.063810,0.040481,0.944643,0.071651,0.928571,0.075292,0.937103,0.066724,0.878331,0.079900,0.937781,0.040508,2.900000,1.100505,1.637615,0.102263
bLRRIME-KNN,knn,v4,0.048060,0.054381,0.950952,0.057189,0.049048,0.057189,0.975000,0.052705,0.928571,0.101015,0.940278,0.082050,0.907558,0.108003,0.955000,0.051997,2.900000,1.100505,1.569528,0.116211
