Algorithm,Fold,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50
bLRRIME-SVM,1,0.267475,0.266970,0.263434,0.258889,0.194040,0.193535,0.193535,0.193030,0.192020,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010,0.191010
bLRRIME-SVM,2,0.149351,0.145815,0.142785,0.139755,0.138745,0.138745,0.137734,0.137734,0.136724,0.136724,0.136724,0.136219,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372
bLRRIME-SVM,3,0.219733,0.147835,0.144300,0.072908,0.072908,0.072908,0.072908,0.072908,0.071392,0.071392,0.070382,0.070382,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877
bLRRIME-SVM,4,0.295166,0.286075,0.280519,0.277994,0.273449,0.273449,0.207107,0.205592,0.205592,0.205592,0.205592,0.205592,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076
bLRRIME-SVM,5,0.154401,0.144805,0.139755,0.079978,0.074423,0.071392,0.071392,0.070382,0.070382,0.069877,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867
bLRRIME-SVM,6,0.157431,0.157431,0.157431,0.157431,0.151876,0.151876,0.151876,0.151876,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724
bLRRIME-SVM,7,0.224278,0.151876,0.148846,0.145815,0.140260,0.139755,0.139755,0.070887,0.069372,0.069372,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867
bLRRIME-SVM,8,0.288095,0.218218,0.218218,0.209632,0.209632,0.207612,0.206602,0.206602,0.206602,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087,0.205087
bLRRIME-SVM,9,0.158442,0.147330,0.147330,0.144805,0.143290,0.074928,0.074928,0.074928,0.073413,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877
bLRRIME-SVM,10,0.361003,0.354437,0.348882,0.344336,0.274964,0.273954,0.272439,0.272439,0.272439,0.272439,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582
