Algorithm,Accuracy_mean,Accuracy_std,Accuracy_min,Accuracy_max,Precision_mean,Precision_std,Precision_min,Precision_max,Recall_mean,Recall_std,Recall_min,Recall_max,F1_mean,F1_std,F1_min,F1_max,Specificity_mean,Specificity_std,Specificity_min,Specificity_max,ROC_AUC_mean,ROC_AUC_std,ROC_AUC_min,ROC_AUC_max,NumFeatures_mean,NumFeatures_std,NumFeatures_min,NumFeatures_max,Time_mean,Time_std,Time_min,Time_max
bLRRIME-KNN,0.899,0.0857,0.6429,1.0,0.8969,0.1005,0.6,1.0,0.9177,0.0982,0.5714,1.0,0.9031,0.0818,0.6154,1.0,0.8788,0.1253,0.4286,1.0,0.8936,0.0964,0.5306,1.0,24.1988,21.7724,1,72,1.7732,0.1798,1.177,2.1223
