Algorithm,Fold,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50
bLRRIME-XGBOOST,1,0.017677,0.017677,0.017677,0.016667,0.013636,0.012121,0.011111,0.007576,0.007576,0.006566,0.006061,0.006061,0.005051,0.005051,0.004040,0.004040,0.003030,0.003030,0.002525,0.002020,0.001515,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010
bLRRIME-XGBOOST,2,0.220743,0.220743,0.220743,0.220238,0.217208,0.217208,0.216703,0.213672,0.146320,0.146320,0.146320,0.080988,0.080988,0.080988,0.080988,0.080988,0.080988,0.080988,0.080988,0.080988,0.080988,0.080988,0.080988,0.080988,0.080988,0.080988,0.077453,0.077453,0.077453,0.074423,0.074423,0.074423,0.074423,0.074423,0.074423,0.074423,0.074423,0.074423,0.074423,0.074423,0.074423,0.074423,0.074423,0.074423,0.074423,0.074423,0.074423,0.074423,0.074423,0.074423
bLRRIME-XGBOOST,3,0.085029,0.018182,0.018182,0.016162,0.016162,0.012626,0.012626,0.012626,0.010606,0.010606,0.009091,0.009091,0.009091,0.008081,0.007071,0.004545,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525
bLRRIME-XGBOOST,4,0.224278,0.224278,0.222258,0.219733,0.219228,0.219228,0.217208,0.215693,0.147330,0.147330,0.147330,0.143795,0.143795,0.143795,0.143795,0.143795,0.143290,0.142785,0.142785,0.142785,0.142785,0.142785,0.142785,0.142785,0.142785,0.139755,0.139755,0.139250,0.139250,0.138240,0.138240,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.137734,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724
bLRRIME-XGBOOST,5,0.089069,0.089069,0.089069,0.086039,0.083009,0.083009,0.081999,0.079978,0.079473,0.011616,0.008081,0.008081,0.008081,0.005556,0.005556,0.005051,0.004545,0.004545,0.004545,0.003535,0.003535,0.003535,0.003535,0.002525,0.002020,0.002020,0.002020,0.002020,0.002020,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515
bLRRIME-XGBOOST,6,0.291126,0.289610,0.155411,0.155411,0.155411,0.155411,0.155411,0.155411,0.155411,0.153896,0.153391,0.148341,0.148341,0.146320,0.146320,0.077453,0.077453,0.077453,0.077453,0.077453,0.077453,0.077453,0.077453,0.077453,0.072908,0.072908,0.072908,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.004545,0.004545,0.004545,0.004545,0.004545,0.003535,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030
bLRRIME-XGBOOST,7,0.019192,0.019192,0.019192,0.018687,0.018687,0.016162,0.013131,0.012626,0.012626,0.012626,0.012626,0.010606,0.010606,0.010606,0.010101,0.010101,0.010101,0.009596,0.007576,0.007576,0.006061,0.003535,0.003535,0.003535,0.003535,0.002020,0.001515,0.001515,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010
bLRRIME-XGBOOST,8,0.154906,0.084524,0.084524,0.020202,0.020202,0.020202,0.020202,0.012121,0.012121,0.012121,0.012121,0.012121,0.012121,0.012121,0.012121,0.009596,0.009596,0.009596,0.009596,0.009596,0.009596,0.009596,0.009596,0.009596,0.007071,0.007071,0.007071,0.006061,0.004545,0.004040,0.004040,0.002525,0.002525,0.002020,0.001515,0.001515,0.001515,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010
bLRRIME-XGBOOST,9,0.158442,0.091595,0.091595,0.091595,0.091595,0.091595,0.091595,0.091595,0.021717,0.021717,0.021717,0.021717,0.021717,0.014646,0.014141,0.011111,0.011111,0.011111,0.011111,0.010101,0.010101,0.010101,0.009596,0.008081,0.008081,0.007576,0.007576,0.007576,0.006566,0.005051,0.005051,0.005051,0.005051,0.005051,0.005051,0.004545,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030
bLRRIME-XGBOOST,10,0.160967,0.159957,0.158442,0.158442,0.158442,0.158442,0.153896,0.150866,0.150866,0.146825,0.079978,0.077453,0.077453,0.075938,0.075938,0.074928,0.071898,0.071898,0.071898,0.071898,0.071392,0.070887,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372
bRIME-XGBOOST,1,0.212727,0.150909,0.150909,0.139293,0.139293,0.139293,0.131212,0.130707,0.130707,0.130707,0.130202,0.129697,0.128182,0.128182,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343
bRIME-XGBOOST,2,0.157431,0.154906,0.080483,0.076948,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.004545,0.004545,0.003535,0.003535,0.003535,0.003535,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525
