Algorithm,Classifier,TransferFunction,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50
bLRRIME-KNN,knn,v4,0.173198,0.149502,0.135301,0.127017,0.117704,0.108541,0.104729,0.098507,0.092238,0.088729,0.083802,0.080911,0.078055,0.075939,0.074496,0.073797,0.072405,0.072339,0.071605,0.071595,0.070966,0.070946,0.070911,0.070896,0.070182,0.068815,0.068794,0.068779,0.068106,0.068090,0.068090,0.068085,0.068085,0.068085,0.067402,0.067397,0.067397,0.067397,0.067397,0.067397,0.067397,0.067397,0.067397,0.067397,0.067397,0.067397,0.067397,0.067392,0.067392,0.067392
