Algorithm,Classifier,TransferFunction,BestFitness_mean,BestFitness_std,Accuracy_mean,Accuracy_std,Error_mean,Error_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std,Precision_mean,Precision_std,MCC_mean,MCC_std,F1_mean,F1_std,NumFeatures_mean,NumFeatures_std,Time_mean,Time_std
bLRRIME-KNN,knn,s1,0.161926,0.106473,0.857143,0.111677,0.142857,0.111677,0.885714,0.112687,0.823810,0.136637,0.844286,0.118609,0.717071,0.222572,0.863175,0.110159,51.900000,6.935416,1.920446,0.035197
bLRRIME-KNN,knn,s2,0.160058,0.105708,0.857143,0.111677,0.142857,0.111677,0.885714,0.112687,0.823810,0.136637,0.844286,0.118609,0.717071,0.222572,0.863175,0.110159,48.200000,9.930872,1.921975,0.037062
bLRRIME-KNN,knn,s3,0.157684,0.106156,0.857143,0.111677,0.142857,0.111677,0.873214,0.105292,0.840476,0.125009,0.851786,0.117866,0.714875,0.222535,0.861786,0.109886,43.500000,4.743416,1.916488,0.043250
bLRRIME-KNN,knn,s4,0.158290,0.105567,0.857143,0.111677,0.142857,0.111677,0.885714,0.112687,0.823810,0.136637,0.844286,0.118609,0.717071,0.222572,0.863175,0.110159,44.700000,3.400980,1.910163,0.056673
bLRRIME-KNN,knn,v1,0.055801,0.042743,0.942857,0.045175,0.057143,0.045175,0.971429,0.060234,0.911905,0.076166,0.924603,0.065326,0.890508,0.088762,0.945473,0.044511,3.000000,1.154701,1.684734,0.118630
bLRRIME-KNN,knn,v2,0.069170,0.055200,0.928571,0.058321,0.071429,0.058321,0.928571,0.075292,0.926190,0.078125,0.933532,0.070722,0.860160,0.116718,0.929209,0.058547,2.600000,0.843274,1.649107,0.091479
bLRRIME-KNN,knn,v3,0.062738,0.059122,0.935714,0.062543,0.064286,0.062543,0.971429,0.060234,0.897619,0.097880,0.913095,0.080464,0.876664,0.120787,0.939713,0.060042,3.300000,1.946507,1.606594,0.064725
bLRRIME-KNN,knn,v4,0.075504,0.050031,0.921905,0.052798,0.078095,0.052798,0.944643,0.098331,0.897619,0.097880,0.914881,0.079274,0.853874,0.098137,0.923999,0.055062,2.600000,0.843274,1.553057,0.114852
