Algorithm,Fold,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50
bLRRIME-XGBOOST,1,0.078485,0.073434,0.009596,0.009596,0.009596,0.004545,0.004545,0.004545,0.004545,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515
bLRRIME-XGBOOST,2,0.289105,0.285570,0.283550,0.210642,0.210642,0.210642,0.210642,0.204582,0.204582,0.204076,0.204076,0.204076,0.138240,0.138240,0.138240,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724,0.136724
bLRRIME-XGBOOST,3,0.085534,0.018687,0.018687,0.012121,0.005556,0.005051,0.005051,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.002020,0.001515,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010
bLRRIME-XGBOOST,4,0.224278,0.224278,0.213167,0.213167,0.213167,0.205087,0.205087,0.205087,0.205087,0.138240,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382
bLRRIME-XGBOOST,5,0.090584,0.090584,0.081999,0.076948,0.074928,0.074928,0.074423,0.011111,0.011111,0.011111,0.011111,0.008586,0.005556,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.002525,0.002020,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515
bLRRIME-XGBOOST,6,0.291126,0.215188,0.215188,0.215188,0.215188,0.207612,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877
bLRRIME-XGBOOST,7,0.084524,0.083009,0.009091,0.008081,0.007071,0.007071,0.006061,0.006061,0.003535,0.003535,0.003535,0.002525,0.002525,0.002525,0.002525,0.001515,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010
bLRRIME-XGBOOST,8,0.084524,0.076443,0.076443,0.009596,0.009596,0.009091,0.006061,0.006061,0.006061,0.005556,0.004040,0.004040,0.004040,0.002020,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515
bLRRIME-XGBOOST,9,0.094625,0.094625,0.094625,0.081999,0.081999,0.076948,0.076948,0.074928,0.073918,0.072403,0.071898,0.071898,0.071898,0.017677,0.017677,0.011616,0.011616,0.011616,0.011616,0.011616,0.010101,0.010101,0.010101,0.009091,0.007576,0.007576,0.007576,0.007576,0.007576,0.007576,0.007576,0.007576,0.007576,0.007576,0.007576,0.007071,0.007071,0.006566,0.006566,0.006566,0.005051,0.005051,0.005051,0.005051,0.005051,0.005051,0.004545,0.004545,0.004545,0.004545
bLRRIME-XGBOOST,10,0.162987,0.147835,0.145815,0.141270,0.139250,0.138240,0.138240,0.138240,0.138240,0.138240,0.138240,0.138240,0.138240,0.137734,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372
