Algorithm,Classifier,TransferFunction,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50
bLRRIME-CART,cart,v1,0.144317,0.125876,0.109304,0.100258,0.090731,0.084302,0.076115,0.073205,0.064335,0.060462,0.059425,0.057714,0.056621,0.053629,0.050753,0.048931,0.045949,0.043580,0.042026,0.039975,0.038390,0.037595,0.036831,0.036791,0.036051,0.035322,0.035247,0.033748,0.033687,0.033465,0.033314,0.033258,0.033172,0.032423,0.031699,0.031583,0.031542,0.031452,0.030773,0.030753,0.030702,0.030672,0.030637,0.030591,0.030591,0.029872,0.029847,0.029817,0.029801,0.029791
