Algorithm,TransferFunction,BestFitness_mean,BestFitness_std,Accuracy_mean,Accuracy_std,Error_mean,Error_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std,Precision_mean,Precision_std,MCC_mean,MCC_std,F1_mean,F1_std,NumFeatures_mean,NumFeatures_std,Time_mean,Time_std
bLRRIME-KNN,s1,0.137079,0.085681,0.879524,0.089202,0.120476,0.089202,0.903571,0.066921,0.854762,0.150773,0.880159,0.120661,0.765673,0.174581,0.887830,0.078737,44.800000,5.202563,1.943055,0.058595
bLRRIME-KNN,s2,0.136725,0.095593,0.879524,0.101116,0.120476,0.101116,0.905357,0.088308,0.854762,0.150773,0.878373,0.120878,0.765972,0.197575,0.888022,0.091095,44.100000,2.378141,1.896319,0.012949
bLRRIME-KNN,s3,0.129232,0.091456,0.886667,0.096154,0.113333,0.096154,0.917857,0.071031,0.854762,0.150773,0.880159,0.120661,0.779071,0.187780,0.895522,0.085987,42.700000,3.743142,1.939069,0.058424
bLRRIME-KNN,s4,0.136826,0.097005,0.879524,0.101116,0.120476,0.101116,0.905357,0.088308,0.854762,0.150773,0.878373,0.120878,0.765972,0.197575,0.888022,0.091095,44.300000,5.121849,1.917447,0.049978
bLRRIME-KNN,v1,0.062637,0.074634,0.935714,0.078607,0.064286,0.078607,0.932143,0.114744,0.942857,0.099887,0.950000,0.087401,0.880476,0.148703,0.935714,0.078704,3.100000,1.197219,1.655036,0.086366
bLRRIME-KNN,v2,0.055146,0.062219,0.943333,0.065540,0.056667,0.065540,0.944643,0.098331,0.940476,0.077152,0.949603,0.065494,0.890687,0.127438,0.943999,0.066961,2.600000,0.966092,1.618162,0.108295
bLRRIME-KNN,v3,0.069069,0.071316,0.928571,0.075292,0.071429,0.075292,0.916071,0.098906,0.940476,0.077152,0.944048,0.073128,0.859805,0.150050,0.928086,0.077352,2.400000,0.843274,1.609641,0.041771
bLRRIME-KNN,v4,0.055045,0.070154,0.943333,0.073684,0.056667,0.073684,0.958929,0.066310,0.926190,0.103144,0.938889,0.087401,0.889061,0.146320,0.947259,0.068012,2.400000,0.699206,1.608218,0.103006
