Algorithm,Classifier,TransferFunction,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50
bLRRIME-XGBOOST,xgboost,v1,0.153620,0.133492,0.120010,0.111746,0.102375,0.093577,0.088825,0.079499,0.070462,0.066022,0.062934,0.058589,0.054159,0.049207,0.048387,0.044888,0.044098,0.043825,0.043775,0.043679,0.043618,0.042884,0.042874,0.042291,0.042216,0.040869,0.040853,0.040818,0.040808,0.040798,0.040119,0.039431,0.039415,0.039405,0.039335,0.039309,0.039289,0.039289,0.038621,0.038621,0.038616,0.038616,0.038616,0.038616,0.038616,0.037947,0.037942,0.037932,0.037932,0.037932
