Algorithm,Classifier,TransferFunction,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50
bLRRIME-XGBOOST,xgboost,v1,0.155029,0.135487,0.114066,0.102228,0.092736,0.083428,0.077176,0.071223,0.064741,0.060134,0.057076,0.053978,0.052131,0.049260,0.048360,0.048097,0.047226,0.047130,0.046326,0.044994,0.043505,0.043419,0.042720,0.041353,0.041293,0.041282,0.040563,0.040543,0.039865,0.039850,0.039845,0.039845,0.039809,0.039804,0.039799,0.039120,0.039040,0.038999,0.038999,0.038999,0.038949,0.038949,0.038949,0.038939,0.038939,0.038918,0.038903,0.038903,0.038903,0.038898
