Algorithm,Fold,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50
bLRRIME-KNN,1,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.212727,0.153434,0.153434,0.153434,0.153434,0.153434,0.153434,0.153434,0.153434,0.153434,0.153434,0.153434,0.153434,0.153434,0.153434,0.153434,0.153434,0.153434
bLRRIME-KNN,2,0.164502,0.164502,0.164502,0.164502,0.164502,0.164502,0.164502,0.164502,0.164502,0.164502,0.164502,0.164502,0.164502,0.164502,0.164502,0.161977,0.161977,0.161977,0.161977,0.161977,0.105231,0.105231,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645,0.096645
bLRRIME-KNN,3,0.171573,0.171573,0.171573,0.171573,0.171573,0.171573,0.171573,0.169048,0.169048,0.169048,0.169048,0.168038,0.168038,0.165007,0.165007,0.165007,0.165007,0.165007,0.165007,0.165007,0.165007,0.165007,0.165007,0.165007,0.165007,0.162987,0.162987,0.162987,0.162987,0.162987,0.162987,0.162987,0.162987,0.162987,0.162987,0.162987,0.162987,0.162987,0.162987,0.159452,0.159452,0.159452,0.159452,0.159452,0.159452,0.159452,0.159452,0.159452,0.159452,0.159452
bLRRIME-KNN,4,0.156421,0.103211,0.103211,0.103211,0.103211,0.103211,0.103211,0.103211,0.103211,0.103211,0.103211,0.103211,0.103211,0.103211,0.103211,0.103211,0.103211,0.103211,0.103211,0.097655,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140,0.096140
bLRRIME-KNN,5,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.227814,0.225289,0.225289,0.225289,0.225289,0.225289,0.225289,0.225289,0.225289,0.225289,0.225289,0.225289,0.225289,0.225289,0.225289,0.225289
bLRRIME-KNN,6,0.027273,0.027273,0.027273,0.027273,0.027273,0.027273,0.027273,0.027273,0.027273,0.027273,0.027273,0.027273,0.027273,0.027273,0.027273,0.027273,0.027273,0.026768,0.026768,0.026768,0.026768,0.026768,0.026263,0.026263,0.026263,0.022222,0.022222,0.022222,0.022222,0.022222,0.022222,0.022222,0.022222,0.022222,0.022222,0.022222,0.022222,0.022222,0.022222,0.022222,0.022222,0.022222,0.022222,0.022222,0.022222,0.022222,0.022222,0.022222,0.022222,0.022222
bLRRIME-KNN,7,0.291631,0.291631,0.291631,0.291631,0.291631,0.291631,0.291631,0.291631,0.291631,0.291631,0.291631,0.291631,0.291631,0.291631,0.291631,0.291631,0.291631,0.291631,0.291631,0.291631,0.291631,0.291631,0.291631,0.291631,0.230844,0.230844,0.230844,0.230844,0.230844,0.230844,0.230844,0.230844,0.230844,0.230844,0.230844,0.230844,0.230844,0.230844,0.230844,0.230844,0.230844,0.230844,0.230844,0.230844,0.230844,0.230844,0.230844,0.230844,0.230844,0.230844
bLRRIME-KNN,8,0.292641,0.292641,0.292641,0.292641,0.292641,0.292641,0.292641,0.292641,0.292641,0.292641,0.292641,0.292641,0.292641,0.241450,0.241450,0.240440,0.240440,0.240440,0.239430,0.239430,0.239430,0.239430,0.239430,0.239430,0.239430,0.239430,0.239430,0.239430,0.239430,0.239430,0.239430,0.239430,0.239430,0.239430,0.239430,0.239430,0.239430,0.239430,0.239430,0.237915,0.237915,0.237915,0.237915,0.237915,0.237915,0.237915,0.237915,0.237915,0.237915,0.237915
bLRRIME-KNN,9,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359,0.232359
bLRRIME-KNN,10,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.157431,0.156421,0.156421,0.156421,0.156421,0.156421,0.156421,0.156421,0.156421,0.156421,0.156421,0.156421
