Fold,Algorithm,Classifier,Dataset,TransferFunction,Alpha,BestFitness,Time,Accuracy,Error,Sensitivity,Recall,Specificity,Precision,F1,MCC,ROC_AUC,ConfusionMatrix,ConfusionMatrix_Flat,ConfusionMatrix_Shape,NumFeatures,BestSolution,Convergence,Run
8,bPSO-V1-RF-0_95,rf,australian,v1,0.95,0.09741200828157351,136.1150336265564,0.8985507246376812,0.10144927536231885,0.9032258064516129,0.9032258064516129,0.8947368421052632,0.875,0.8888888888888888,0.7959382157428756,0.9291171477079796,"[[34,4],
 [3,28]]","[34, 4, 3, 28]","(2, 2)",8,[1 1 0 0 1 1 0 1 1 0 1 0 0 1],"[0.11423395 0.11423395 0.11423395 0.11423395 0.11423395 0.11423395
 0.11423395 0.11423395 0.11423395 0.11118012 0.11118012 0.11118012
 0.11118012 0.11118012 0.11118012 0.1076087  0.1076087  0.1076087
 0.1076087  0.10455487 0.09741201 0.09741201 0.09741201 0.09741201
 0.09741201 0.09741201 0.09741201 0.09741201 0.09741201 0.09741201
 0.09741201 0.09741201 0.09741201 0.09741201 0.09741201 0.09741201
 0.09741201 0.09741201 0.09741201 0.09741201 0.09741201 0.09741201
 0.09741201 0.09741201 0.09741201 0.09741201 0.09741201 0.09741201
 0.09741201 0.09741201]",1
9,bPSO-V1-RF-0_95,rf,australian,v1,0.95,0.08669772256728779,134.89692950248718,0.8985507246376812,0.10144927536231885,0.967741935483871,0.967741935483871,0.8421052631578947,0.8333333333333334,0.8955223880597015,0.8064315478287907,0.9456706281833616,"[[32,6],
 [1,30]]","[32, 6, 1, 30]","(2, 2)",5,[0 0 0 0 1 0 0 1 0 1 0 1 0 1],"[0.11780538 0.09741201 0.09741201 0.09741201 0.09741201 0.09741201
 0.09384058 0.09384058 0.09384058 0.09384058 0.09384058 0.09384058
 0.09384058 0.09384058 0.09384058 0.09384058 0.09384058 0.09384058
 0.09384058 0.09026915 0.09026915 0.09026915 0.09026915 0.09026915
 0.09026915 0.09026915 0.09026915 0.09026915 0.09026915 0.09026915
 0.09026915 0.09026915 0.09026915 0.09026915 0.09026915 0.09026915
 0.09026915 0.09026915 0.09026915 0.09026915 0.09026915 0.09026915
 0.09026915 0.09026915 0.09026915 0.09026915 0.09026915 0.09026915
 0.09026915 0.08669772]",1
10,bPSO-V1-RF-0_95,rf,australian,v1,0.95,0.05253623188405801,132.90500593185425,0.927536231884058,0.07246376811594202,0.8387096774193549,0.8387096774193549,1.0,1.0,0.9122807017543859,0.8609211905418992,0.9465195246179965,"[[38,0],
 [5,26]]","[38, 0, 5, 26]","(2, 2)",7,[0 0 1 0 0 0 0 1 0 1 1 1 1 1],"[0.11475155 0.11475155 0.10455487 0.06987578 0.06987578 0.06987578
 0.06987578 0.06987578 0.06987578 0.06987578 0.06987578 0.06987578
 0.06987578 0.06987578 0.06987578 0.06987578 0.06987578 0.06987578
 0.06987578 0.06630435 0.06630435 0.06630435 0.05253623 0.05253623
 0.05253623 0.05253623 0.05253623 0.05253623 0.05253623 0.05253623
 0.05253623 0.05253623 0.05253623 0.05253623 0.05253623 0.05253623
 0.05253623 0.05253623 0.05253623 0.05253623 0.05253623 0.05253623
 0.05253623 0.05253623 0.05253623 0.05253623 0.05253623 0.05253623
 0.05253623 0.05253623]",1
1,bPSO-V1-RF-0_99,rf,australian,v1,0.99,0.020062111801242195,135.01179575920105,0.9565217391304348,0.04347826086956519,0.9666666666666667,0.9666666666666667,0.9487179487179487,0.9354838709677419,0.9508196721311475,0.9122710532502973,0.9897435897435897,"[[37,2],
 [1,29]]","[37, 2, 1, 29]","(2, 2)",8,[0 0 1 0 0 0 1 1 1 0 1 1 1 1],"[0.05018634 0.05018634 0.03440994 0.03440994 0.03440994 0.03440994
 0.03440994 0.03440994 0.03440994 0.03369565 0.03369565 0.03369565
 0.03369565 0.03369565 0.03369565 0.03369565 0.03369565 0.03369565
 0.03369565 0.03369565 0.03369565 0.03369565 0.03369565 0.03369565
 0.03369565 0.03298137 0.03298137 0.03298137 0.03298137 0.03298137
 0.03298137 0.03298137 0.03298137 0.02006211 0.02006211 0.02006211
 0.02006211 0.02006211 0.02006211 0.02006211 0.02006211 0.02006211
 0.02006211 0.02006211 0.02006211 0.02006211 0.02006211 0.02006211
 0.02006211 0.02006211]",1
2,bPSO-V1-RF-0_99,rf,australian,v1,0.99,0.13127329192546586,121.66097378730774,0.8695652173913043,0.13043478260869568,0.8666666666666667,0.8666666666666667,0.8717948717948718,0.8387096774193549,0.8524590163934426,0.7359497572439373,0.8696581196581197,"[[34,5],
 [4,26]]","[34, 5, 4, 26]","(2, 2)",3,[0 0 0 1 0 0 0 1 0 1 0 0 0 0],"[0.14704969 0.14704969 0.14704969 0.14704969 0.14704969 0.14704969
 0.14704969 0.14704969 0.13270186 0.13270186 0.13127329 0.13127329
 0.13127329 0.13127329 0.13127329 0.13127329 0.13127329 0.13127329
 0.13127329 0.13127329 0.13127329 0.13127329 0.13127329 0.13127329
 0.13127329 0.13127329 0.13127329 0.13127329 0.13127329 0.13127329
 0.13127329 0.13127329 0.13127329 0.13127329 0.13127329 0.13127329
 0.13127329 0.13127329 0.13127329 0.13127329 0.13127329 0.13127329
 0.13127329 0.13127329 0.13127329 0.13127329 0.13127329 0.13127329
 0.13127329 0.13127329]",1
3,bPSO-V1-RF-0_99,rf,australian,v1,0.99,0.031552795031055916,141.95310974121094,0.9565217391304348,0.04347826086956519,0.9333333333333333,0.9333333333333333,0.9743589743589743,0.9655172413793104,0.9491525423728814,0.9115963786455504,0.9799145299145299,"[[38,1],
 [2,28]]","[38, 1, 2, 28]","(2, 2)",4,[0 0 1 0 1 0 0 1 0 0 0 0 1 0],"[0.10543478 0.07531056 0.07531056 0.07531056 0.07531056 0.07531056
 0.06024845 0.0315528  0.0315528  0.0315528  0.0315528  0.0315528
 0.0315528  0.0315528  0.0315528  0.0315528  0.0315528  0.0315528
 0.0315528  0.0315528  0.0315528  0.0315528  0.0315528  0.0315528
 0.0315528  0.0315528  0.0315528  0.0315528  0.0315528  0.0315528
 0.0315528  0.0315528  0.0315528  0.0315528  0.0315528  0.0315528
 0.0315528  0.0315528  0.0315528  0.0315528  0.0315528  0.0315528
 0.0315528  0.0315528  0.0315528  0.0315528  0.0315528  0.0315528
 0.0315528  0.0315528 ]",1
4,bPSO-V1-RF-0_99,rf,australian,v1,0.99,0.09037267080745348,146.19221806526184,0.8840579710144928,0.1159420289855072,0.8387096774193549,0.8387096774193549,0.9210526315789473,0.896551724137931,0.8666666666666667,0.7656343248853564,0.8930390492359932,"[[35,3],
 [5,26]]","[35, 3, 5, 26]","(2, 2)",6,[0 1 1 1 0 0 0 1 1 0 0 0 0 1],"[0.10543478 0.10543478 0.10543478 0.09180124 0.09180124 0.09108696
 0.09108696 0.09108696 0.09108696 0.09108696 0.09108696 0.09108696
 0.09108696 0.09108696 0.09108696 0.09108696 0.09037267 0.09037267
 0.09037267 0.09037267 0.09037267 0.09037267 0.09037267 0.09037267
 0.09037267 0.09037267 0.09037267 0.09037267 0.09037267 0.09037267
 0.09037267 0.09037267 0.09037267 0.09037267 0.09037267 0.09037267
 0.09037267 0.09037267 0.09037267 0.09037267 0.09037267 0.09037267
 0.09037267 0.09037267 0.09037267 0.09037267 0.09037267 0.09037267
 0.09037267 0.09037267]",1
5,bPSO-V1-RF-0_99,rf,australian,v1,0.99,0.07602484472049689,129.17308592796326,0.8840579710144928,0.1159420289855072,0.967741935483871,0.967741935483871,0.8157894736842105,0.8108108108108109,0.8823529411764706,0.7815435884368874,0.9596774193548387,"[[31,7],
 [1,30]]","[31, 7, 1, 30]","(2, 2)",6,[1 0 0 1 0 0 1 1 0 0 0 1 1 0],"[0.10614907 0.10543478 0.10400621 0.10400621 0.10400621 0.10400621
 0.10400621 0.10400621 0.10400621 0.10400621 0.10400621 0.10400621
 0.10400621 0.10400621 0.10400621 0.07602484 0.07602484 0.07602484
 0.07602484 0.07602484 0.07602484 0.07602484 0.07602484 0.07602484
 0.07602484 0.07602484 0.07602484 0.07602484 0.07602484 0.07602484
 0.07602484 0.07602484 0.07602484 0.07602484 0.07602484 0.07602484
 0.07602484 0.07602484 0.07602484 0.07602484 0.07602484 0.07602484
 0.07602484 0.07602484 0.07602484 0.07602484 0.07602484 0.07602484
 0.07602484 0.07602484]",1
6,bPSO-V1-RF-0_99,rf,australian,v1,0.99,0.08965838509316776,121.51079678535461,0.8840579710144928,0.1159420289855072,0.8064516129032258,0.8064516129032258,0.9473684210526315,0.9259259259259259,0.8620689655172413,0.7683052366362486,0.9070458404074703,"[[36,2],
 [6,25]]","[36, 2, 6, 25]","(2, 2)",5,[0 0 0 1 1 1 0 1 0 1 0 0 0 0],"[0.10400621 0.10400621 0.10400621 0.10400621 0.10400621 0.10400621
 0.10400621 0.10400621 0.10400621 0.10400621 0.10400621 0.10400621
 0.10400621 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839
 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839
 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839
 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839
 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839
 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839
 0.08965839 0.08965839]",1
7,bPSO-V1-RF-0_99,rf,australian,v1,0.99,0.06096273291925469,125.21637654304504,0.8985507246376812,0.10144927536231885,0.9032258064516129,0.9032258064516129,0.8947368421052632,0.875,0.8888888888888888,0.7959382157428756,0.935483870967742,"[[34,4],
 [3,28]]","[34, 4, 3, 28]","(2, 2)",5,[0 0 0 0 1 1 0 1 0 1 0 1 0 0],"[0.10543478 0.09322981 0.09108696 0.07745342 0.07745342 0.07745342
 0.0623913  0.0623913  0.0623913  0.0623913  0.0623913  0.0623913
 0.06096273 0.06096273 0.06096273 0.06096273 0.06096273 0.06096273
 0.06096273 0.06096273 0.06096273 0.06096273 0.06096273 0.06096273
 0.06096273 0.06096273 0.06096273 0.06096273 0.06096273 0.06096273
 0.06096273 0.06096273 0.06096273 0.06096273 0.06096273 0.06096273
 0.06096273 0.06096273 0.06096273 0.06096273 0.06096273 0.06096273
 0.06096273 0.06096273 0.06096273 0.06096273 0.06096273 0.06096273
 0.06096273 0.06096273]",1
8,bPSO-V1-RF-0_99,rf,australian,v1,0.99,0.08965838509316776,130.38428807258606,0.8985507246376812,0.10144927536231885,0.9354838709677419,0.9354838709677419,0.868421052631579,0.8529411764705882,0.8923076923076924,0.7998413512063675,0.9316638370118845,"[[33,5],
 [2,29]]","[33, 5, 2, 29]","(2, 2)",5,[0 0 1 0 0 1 1 1 0 1 0 0 0 0],"[0.11906832 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839
 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839
 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839
 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839
 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839
 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839
 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839
 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839 0.08965839
 0.08965839 0.08965839]",1
9,bPSO-V1-RF-0_99,rf,australian,v1,0.99,0.07531055900621117,121.5893497467041,0.9130434782608695,0.08695652173913049,0.967741935483871,0.967741935483871,0.868421052631579,0.8571428571428571,0.9090909090909091,0.8319363579073622,0.9431239388794568,"[[33,5],
 [1,30]]","[33, 5, 1, 30]","(2, 2)",5,[0 0 0 0 1 0 0 1 0 1 0 1 0 1],"[0.11906832 0.1047205  0.07602484 0.07602484 0.07602484 0.07602484
 0.07602484 0.07602484 0.07602484 0.07602484 0.07602484 0.07531056
 0.07531056 0.07531056 0.07531056 0.07531056 0.07531056 0.07531056
 0.07531056 0.07531056 0.07531056 0.07531056 0.07531056 0.07531056
 0.07531056 0.07531056 0.07531056 0.07531056 0.07531056 0.07531056
 0.07531056 0.07531056 0.07531056 0.07531056 0.07531056 0.07531056
 0.07531056 0.07531056 0.07531056 0.07531056 0.07531056 0.07531056
 0.07531056 0.07531056 0.07531056 0.07531056 0.07531056 0.07531056
 0.07531056 0.07531056]",1
10,bPSO-V1-RF-0_99,rf,australian,v1,0.99,0.033695652173913064,127.57871675491333,0.9565217391304348,0.04347826086956519,0.9354838709677419,0.9354838709677419,0.9736842105263158,0.9666666666666667,0.9508196721311475,0.9122710532502973,0.9690152801358234,"[[37,1],
 [2,29]]","[37, 1, 2, 29]","(2, 2)",7,[0 0 0 1 0 1 1 1 0 1 1 0 1 0],"[0.07602484 0.07602484 0.06167702 0.06167702 0.06167702 0.06167702
 0.06167702 0.06167702 0.06096273 0.06096273 0.06096273 0.06096273
 0.06096273 0.06096273 0.06096273 0.06096273 0.06096273 0.06096273
 0.04804348 0.04804348 0.04804348 0.04804348 0.04732919 0.04732919
 0.04732919 0.04732919 0.04732919 0.04732919 0.04732919 0.04732919
 0.04732919 0.04732919 0.04732919 0.04732919 0.04732919 0.04732919
 0.04732919 0.04732919 0.04732919 0.04732919 0.04732919 0.04732919
 0.04732919 0.04732919 0.04732919 0.03369565 0.03369565 0.03369565
 0.03369565 0.03369565]",1
1,bPSO-V1-RF-0_85,rf,australian,v1,0.85,0.1012422360248447,129.94158411026,0.9420289855072463,0.05797101449275366,0.9666666666666667,0.9666666666666667,0.9230769230769231,0.90625,0.9354838709677419,0.8844676388415826,0.964957264957265,"[[36,3],
 [1,29]]","[36, 3, 1, 29]","(2, 2)",6,[0 0 0 1 1 0 1 1 1 0 1 0 0 0],"[0.13819876 0.12587992 0.12587992 0.12587992 0.12587992 0.12587992
 0.10124224 0.10124224 0.10124224 0.10124224 0.10124224 0.10124224
 0.10124224 0.10124224 0.10124224 0.10124224 0.10124224 0.10124224
 0.10124224 0.10124224 0.10124224 0.10124224 0.10124224 0.10124224
 0.10124224 0.10124224 0.10124224 0.10124224 0.10124224 0.10124224
 0.10124224 0.10124224 0.10124224 0.10124224 0.10124224 0.10124224
 0.10124224 0.10124224 0.10124224 0.10124224 0.10124224 0.10124224
 0.10124224 0.10124224 0.10124224 0.10124224 0.10124224 0.10124224
 0.10124224 0.10124224]",2
2,bPSO-V1-RF-0_85,rf,australian,v1,0.85,0.06909937888198756,120.01825428009033,0.9420289855072463,0.05797101449275366,0.9333333333333333,0.9333333333333333,0.9487179487179487,0.9333333333333333,0.9333333333333333,0.882051282051282,0.9589743589743589,"[[37,2],
 [2,28]]","[37, 2, 2, 28]","(2, 2)",3,[0 0 0 0 0 0 0 1 0 0 0 1 1 0],"[0.12908903 0.11837474 0.11837474 0.10766046 0.10766046 0.08302277
 0.08302277 0.08302277 0.08302277 0.08141822 0.06909938 0.06909938
 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938
 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938
 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938
 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938
 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938
 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938 0.06909938
 0.06909938 0.06909938]",2
3,bPSO-V1-RF-0_85,rf,australian,v1,0.85,0.09052795031055899,137.70554280281067,0.9565217391304348,0.04347826086956519,1.0,1.0,0.9230769230769231,0.9090909090909091,0.9523809523809523,0.9160572248286889,0.9692307692307692,"[[36,3],
 [0,30]]","[36, 3, 0, 30]","(2, 2)",5,[0 0 0 0 1 0 1 1 0 0 0 0 1 1],"[0.11677019 0.11677019 0.11677019 0.11677019 0.11516563 0.11195652
 0.10124224 0.09052795 0.09052795 0.09052795 0.09052795 0.09052795
 0.09052795 0.09052795 0.09052795 0.09052795 0.09052795 0.09052795
 0.09052795 0.09052795 0.09052795 0.09052795 0.09052795 0.09052795
 0.09052795 0.09052795 0.09052795 0.09052795 0.09052795 0.09052795
 0.09052795 0.09052795 0.09052795 0.09052795 0.09052795 0.09052795
 0.09052795 0.09052795 0.09052795 0.09052795 0.09052795 0.09052795
 0.09052795 0.09052795 0.09052795 0.09052795 0.09052795 0.09052795
 0.09052795 0.09052795]",2
4,bPSO-V1-RF-0_85,rf,australian,v1,0.85,0.17675983436853002,135.5445373058319,0.855072463768116,0.14492753623188404,0.8387096774193549,0.8387096774193549,0.868421052631579,0.8387096774193549,0.8387096774193549,0.7071307300509337,0.8234295415959253,"[[33,5],
 [5,26]]","[33, 5, 5, 26]","(2, 2)",5,[0 0 0 0 0 1 1 1 1 0 0 0 1 0],"[0.2260352  0.22443064 0.19979296 0.19979296 0.19979296 0.19979296
 0.19979296 0.19979296 0.19979296 0.18747412 0.17675983 0.17675983
 0.17675983 0.17675983 0.17675983 0.17675983 0.17675983 0.17675983
 0.17675983 0.17675983 0.17675983 0.17675983 0.17675983 0.17675983
 0.17675983 0.17675983 0.17675983 0.17675983 0.17675983 0.17675983
 0.17675983 0.17675983 0.17675983 0.17675983 0.17675983 0.17675983
 0.17675983 0.17675983 0.17675983 0.17675983 0.17675983 0.17675983
 0.17675983 0.17675983 0.17675983 0.17675983 0.17675983 0.17675983
 0.17675983 0.17675983]",2
5,bPSO-V1-RF-0_85,rf,australian,v1,0.85,0.1274844720496895,130.99924206733704,0.9130434782608695,0.08695652173913049,0.8387096774193549,0.8387096774193549,0.9736842105263158,0.9629629629629629,0.896551724137931,0.8280046300235248,0.9350594227504245,"[[37,1],
 [5,26]]","[37, 1, 5, 26]","(2, 2)",5,[1 0 1 0 1 0 0 1 1 0 0 0 0 0],"[0.17355072 0.13069358 0.13069358 0.12748447 0.12748447 0.12748447
 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447
 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447
 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447
 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447
 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447
 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447
 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447 0.12748447
 0.12748447 0.12748447]",2
6,bPSO-V1-RF-0_85,rf,australian,v1,0.85,0.08141821946169775,107.75818634033203,0.9420289855072463,0.05797101449275366,0.967741935483871,0.967741935483871,0.9210526315789473,0.9090909090909091,0.9375,0.8850459440007796,0.9741086587436333,"[[35,3],
 [1,30]]","[35, 3, 1, 30]","(2, 2)",3,[0 0 0 0 0 1 0 1 1 0 0 0 0 0],"[0.11356108 0.09213251 0.09213251 0.09213251 0.09213251 0.08141822
 0.08141822 0.08141822 0.08141822 0.08141822 0.08141822 0.08141822
 0.08141822 0.08141822 0.08141822 0.08141822 0.08141822 0.08141822
 0.08141822 0.08141822 0.08141822 0.08141822 0.08141822 0.08141822
 0.08141822 0.08141822 0.08141822 0.08141822 0.08141822 0.08141822
 0.08141822 0.08141822 0.08141822 0.08141822 0.08141822 0.08141822
 0.08141822 0.08141822 0.08141822 0.08141822 0.08141822 0.08141822
 0.08141822 0.08141822 0.08141822 0.08141822 0.08141822 0.08141822
 0.08141822 0.08141822]",2
7,bPSO-V1-RF-0_85,rf,australian,v1,0.85,0.16765010351966877,125.55437684059143,0.8115942028985508,0.18840579710144922,0.7419354838709677,0.7419354838709677,0.868421052631579,0.8214285714285714,0.7796610169491526,0.6182801464541922,0.8442275042444822,"[[33,5],
 [8,23]]","[33, 5, 8, 23]","(2, 2)",3,[0 0 1 0 0 0 0 1 0 1 0 0 0 0],"[0.20460663 0.19389234 0.19389234 0.17836439 0.17836439 0.1676501
 0.1676501  0.1676501  0.1676501  0.1676501  0.1676501  0.1676501
 0.1676501  0.1676501  0.1676501  0.1676501  0.1676501  0.1676501
 0.1676501  0.1676501  0.1676501  0.1676501  0.1676501  0.1676501
 0.1676501  0.1676501  0.1676501  0.1676501  0.1676501  0.1676501
 0.1676501  0.1676501  0.1676501  0.1676501  0.1676501  0.1676501
 0.1676501  0.1676501  0.1676501  0.1676501  0.1676501  0.1676501
 0.1676501  0.1676501  0.1676501  0.1676501  0.1676501  0.1676501
 0.1676501  0.1676501 ]",2
8,bPSO-V1-RF-0_85,rf,australian,v1,0.85,0.14140786749482398,115.86689853668213,0.8695652173913043,0.13043478260869568,0.8709677419354839,0.8709677419354839,0.868421052631579,0.84375,0.8571428571428571,0.7375129637362177,0.9384550084889643,"[[33,5],
 [4,27]]","[33, 5, 4, 27]","(2, 2)",4,[0 0 0 1 0 1 0 1 0 1 0 0 0 0],"[0.14140787 0.14140787 0.14140787 0.14140787 0.14140787 0.14140787
 0.14140787 0.14140787 0.14140787 0.14140787 0.14140787 0.14140787
 0.14140787 0.14140787 0.14140787 0.14140787 0.14140787 0.14140787
 0.14140787 0.14140787 0.14140787 0.14140787 0.14140787 0.14140787
 0.14140787 0.14140787 0.14140787 0.14140787 0.14140787 0.14140787
 0.14140787 0.14140787 0.14140787 0.14140787 0.14140787 0.14140787
 0.14140787 0.14140787 0.14140787 0.14140787 0.14140787 0.14140787
 0.14140787 0.14140787 0.14140787 0.14140787 0.14140787 0.14140787
 0.14140787 0.14140787]",2
9,bPSO-V1-RF-0_85,rf,australian,v1,0.85,0.09052795031055899,132.89570498466492,0.927536231884058,0.07246376811594202,0.9032258064516129,0.9032258064516129,0.9473684210526315,0.9333333333333333,0.9180327868852459,0.853497287914844,0.9681663837011885,"[[36,2],
 [3,28]]","[36, 2, 3, 28]","(2, 2)",5,[0 0 0 0 1 0 0 1 1 0 0 1 1 0],"[0.1505176  0.1505176  0.1505176  0.14891304 0.14891304 0.14891304
 0.14891304 0.14140787 0.14140787 0.14140787 0.12908903 0.12908903
 0.12908903 0.12908903 0.12908903 0.12908903 0.12908903 0.12587992
 0.11356108 0.11356108 0.11356108 0.11356108 0.11356108 0.11356108
 0.11356108 0.11356108 0.11356108 0.11356108 0.10284679 0.10284679
 0.10284679 0.10284679 0.10284679 0.10284679 0.10284679 0.10284679
 0.10284679 0.10284679 0.10284679 0.10284679 0.10284679 0.10284679
 0.10284679 0.10284679 0.10284679 0.10284679 0.10284679 0.10284679
 0.09052795 0.09052795]",2
10,bPSO-V1-RF-0_85,rf,australian,v1,0.85,0.05998964803312633,112.54420828819275,0.9420289855072463,0.05797101449275366,0.967741935483871,0.967741935483871,0.9210526315789473,0.9090909090909091,0.9375,0.8850459440007796,0.9443972835314092,"[[35,3],
 [1,30]]","[35, 3, 1, 30]","(2, 2)",1,[0 0 0 0 0 0 0 1 0 0 0 0 0 0],"[0.07820911 0.07820911 0.07820911 0.07820911 0.07820911 0.07820911
 0.07820911 0.07820911 0.07820911 0.07820911 0.07820911 0.07820911
 0.07820911 0.07820911 0.07820911 0.07820911 0.07820911 0.07820911
 0.07820911 0.07820911 0.07820911 0.05998965 0.05998965 0.05998965
 0.05998965 0.05998965 0.05998965 0.05998965 0.05998965 0.05998965
 0.05998965 0.05998965 0.05998965 0.05998965 0.05998965 0.05998965
 0.05998965 0.05998965 0.05998965 0.05998965 0.05998965 0.05998965
 0.05998965 0.05998965 0.05998965 0.05998965 0.05998965 0.05998965
 0.05998965 0.05998965]",2
1,bPSO-V1-RF-0_90,rf,australian,v1,0.9,0.08788819875776399,126.41182661056519,0.9130434782608695,0.08695652173913049,1.0,1.0,0.8461538461538461,0.8333333333333334,0.9090909090909091,0.8397191227596315,0.9726495726495726,"[[33,6],
 [0,30]]","[33, 6, 0, 30]","(2, 2)",5,[0 0 0 1 0 0 0 1 1 1 0 0 0 1],"[0.10807453 0.1068323  0.10093168 0.09968944 0.09968944 0.09378882
 0.09378882 0.09378882 0.09378882 0.0878882  0.0878882  0.0878882
 0.0878882  0.0878882  0.0878882  0.0878882  0.0878882  0.0878882
 0.0878882  0.0878882  0.0878882  0.0878882  0.0878882  0.0878882
 0.0878882  0.0878882  0.0878882  0.0878882  0.0878882  0.0878882
 0.0878882  0.0878882  0.0878882  0.0878882  0.0878882  0.0878882
 0.0878882  0.0878882  0.0878882  0.0878882  0.0878882  0.0878882
 0.0878882  0.0878882  0.0878882  0.0878882  0.0878882  0.0878882
 0.0878882  0.0878882 ]",2
