Algorithm,Fold,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50
bLRRIME-CART,1,0.081010,0.014141,0.014141,0.010101,0.010101,0.008586,0.008586,0.007576,0.007576,0.007576,0.007576,0.005556,0.005556,0.005556,0.004545,0.004545,0.004545,0.004545,0.004040,0.004040,0.004040,0.004040,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003030,0.003030,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020
bLRRIME-CART,2,0.084019,0.084019,0.084019,0.084019,0.081494,0.081494,0.080483,0.080483,0.078968,0.072908,0.072908,0.072403,0.072403,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372
bLRRIME-CART,3,0.022222,0.022222,0.022222,0.022222,0.022222,0.022222,0.020202,0.020202,0.020202,0.020202,0.016667,0.016667,0.016667,0.016667,0.016667,0.016667,0.016667,0.016667,0.014141,0.014141,0.014141,0.014141,0.014141,0.014141,0.014141,0.014141,0.014141,0.014141,0.014141,0.011111,0.008081,0.008081,0.006061,0.006061,0.006061,0.006061,0.005051,0.005051,0.005051,0.005051,0.005051,0.004545,0.004545,0.004545,0.004545,0.004545,0.004040,0.003030,0.003030,0.003030
bLRRIME-CART,4,0.089574,0.087554,0.087554,0.072908,0.008081,0.008081,0.008081,0.007071,0.007071,0.007071,0.007071,0.007071,0.003535,0.003535,0.002525,0.002525,0.002525,0.002020,0.002020,0.002020,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515
bLRRIME-CART,5,0.227814,0.227814,0.227814,0.141270,0.141270,0.141270,0.141270,0.141270,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877
bLRRIME-CART,6,0.157937,0.157937,0.145815,0.145815,0.145815,0.083009,0.083009,0.076443,0.005556,0.005556,0.004545,0.004545,0.004545,0.004545,0.004545,0.004040,0.004040,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030
bLRRIME-CART,7,0.156926,0.152381,0.152381,0.073918,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030
bLRRIME-CART,8,0.224784,0.160967,0.160967,0.154906,0.144300,0.144300,0.009091,0.009091,0.009091,0.009091,0.009091,0.009091,0.009091,0.009091,0.009091,0.009091,0.006566,0.006566,0.006566,0.005556,0.004040,0.004040,0.003535,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030
bLRRIME-CART,9,0.159452,0.159452,0.158947,0.158442,0.149351,0.149351,0.138745,0.138745,0.138745,0.138745,0.138745,0.137734,0.137734,0.137734,0.137734,0.136219,0.136219,0.136219,0.136219,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070382,0.070382,0.070382,0.070382,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877
bLRRIME-CART,10,0.221248,0.218218,0.218218,0.208622,0.141270,0.141270,0.141270,0.141270,0.141270,0.141270,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.136724,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867
