Algorithm,TransferFunction,BestFitness_mean,BestFitness_std,Accuracy_mean,Accuracy_std,Error_mean,Error_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std,Precision_mean,Precision_std,MCC_mean,MCC_std,F1_mean,F1_std,NumFeatures_mean,NumFeatures_std,Time_mean,Time_std
XGBOOST,v1,0.000000,0.000000,0.738095,0.093233,0.261905,0.093233,0.741071,0.198358,0.735714,0.218348,0.779643,0.122794,0.506203,0.172202,0.734551,0.106561,99.000000,0.000000,0.000039,0.000012
