Algorithm,Fold,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50
bLRRIME-MLP,1,0.145859,0.145859,0.145859,0.133232,0.133232,0.129192,0.128687,0.128687,0.128687,0.127677,0.127677,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172,0.127172
bLRRIME-MLP,2,0.089574,0.083009,0.080483,0.080483,0.080483,0.077958,0.075938,0.074423,0.074423,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.069877,0.069877,0.069877,0.004040,0.004040,0.004040,0.004040,0.004040,0.004040,0.004040,0.004040,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020
bLRRIME-MLP,3,0.092100,0.091089,0.080988,0.080988,0.076443,0.069372,0.069372,0.002525,0.002020,0.002020,0.002020,0.002020,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515
bLRRIME-MLP,4,0.094120,0.094120,0.086544,0.086544,0.086544,0.086544,0.086544,0.069877,0.069877,0.069372,0.069372,0.069372,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867
bLRRIME-MLP,5,0.090584,0.088564,0.080483,0.080483,0.080483,0.078968,0.078968,0.078968,0.078968,0.078968,0.078968,0.077453,0.077453,0.077453,0.077453,0.076443,0.076443,0.076443,0.076443,0.075433,0.075433,0.075433,0.075433,0.075433,0.075433,0.074928,0.074423,0.070887,0.070887,0.070887,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382
bLRRIME-MLP,6,0.161472,0.155411,0.146320,0.145310,0.141775,0.139755,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070382,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372
bLRRIME-MLP,7,0.027778,0.027778,0.019697,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616,0.011616
bLRRIME-MLP,8,0.161977,0.161977,0.157431,0.157431,0.139250,0.137734,0.137734,0.137734,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867
bLRRIME-MLP,9,0.024747,0.024747,0.024747,0.024747,0.024747,0.024747,0.024747,0.024747,0.024747,0.024747,0.024747,0.024747,0.024747,0.024747,0.024747,0.021212,0.021212,0.021212,0.013131,0.013131,0.013131,0.013131,0.013131,0.013131,0.013131,0.013131,0.011111,0.011111,0.008586,0.008586,0.008586,0.006566,0.006566,0.006566,0.005051,0.005051,0.005051,0.005051,0.005051,0.005051,0.005051,0.004545,0.004545,0.003535,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030
bLRRIME-MLP,10,0.091595,0.091595,0.091595,0.085534,0.077958,0.077958,0.076443,0.072908,0.072908,0.072908,0.070887,0.070887,0.070887,0.070887,0.070382,0.070382,0.069877,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867
