Algorithm,TransferFunction,BestFitness_mean,BestFitness_std,Accuracy_mean,Accuracy_std,Error_mean,Error_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std,Precision_mean,Precision_std,MCC_mean,MCC_std,F1_mean,F1_std,NumFeatures_mean,NumFeatures_std,Time_mean,Time_std
bLRRIME-KNN,s1,0.158595,0.073460,0.857619,0.075808,0.142381,0.075808,0.871429,0.105409,0.840476,0.157155,0.869206,0.117060,0.729653,0.144532,0.861889,0.069520,46.200000,3.521363,1.938850,0.021231
bLRRIME-KNN,s2,0.151658,0.061453,0.864762,0.063102,0.135238,0.063102,0.871429,0.142061,0.854762,0.165129,0.889206,0.116788,0.753688,0.104432,0.865046,0.068220,45.900000,5.404730,1.940462,0.055716
bLRRIME-KNN,s3,0.151254,0.061900,0.864762,0.063102,0.135238,0.063102,0.885714,0.112687,0.840476,0.157155,0.872540,0.110968,0.748177,0.112669,0.869242,0.059544,45.100000,5.300943,1.940995,0.039165
bLRRIME-KNN,s4,0.151254,0.075455,0.864762,0.079053,0.135238,0.079053,0.885714,0.090351,0.840476,0.157155,0.869206,0.117060,0.741720,0.150886,0.870863,0.071197,45.100000,5.152130,1.924048,0.043383
bLRRIME-KNN,v1,0.076057,0.067323,0.921429,0.071031,0.078571,0.071031,0.928571,0.121405,0.914286,0.138013,0.932500,0.100727,0.858727,0.123375,0.921327,0.069963,2.800000,1.135292,1.715634,0.166696
bLRRIME-KNN,v2,0.062587,0.067258,0.935714,0.071031,0.064286,0.071031,0.914286,0.120468,0.957143,0.069007,0.958333,0.068041,0.878681,0.136662,0.931538,0.078092,3.000000,1.563472,1.615855,0.160111
bLRRIME-KNN,v3,0.062435,0.074357,0.935714,0.078607,0.064286,0.078607,0.957143,0.096421,0.914286,0.153567,0.935278,0.112110,0.885522,0.137284,0.938827,0.072637,2.700000,1.059350,1.650198,0.133213
bLRRIME-KNN,v4,0.068970,0.063939,0.929048,0.067360,0.070952,0.067360,0.958929,0.066310,0.900000,0.135526,0.918214,0.100219,0.868584,0.120850,0.933708,0.058972,3.100000,0.994429,1.547515,0.107603
