Algorithm,Fold,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50
bLRRIME-MLP,1,0.023232,0.023232,0.023232,0.023232,0.021717,0.021717,0.021717,0.021717,0.021717,0.016162,0.012121,0.012121,0.012121,0.012121,0.012121,0.012121,0.012121,0.012121,0.008081,0.008081,0.008081,0.008081,0.007576,0.007071,0.006566,0.004545,0.004545,0.004545,0.004545,0.004545,0.004545,0.004545,0.004545,0.004545,0.004545,0.004545,0.004545,0.004040,0.004040,0.004040,0.003535,0.003535,0.003535,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.002020
bLRRIME-MLP,2,0.020707,0.020707,0.020707,0.020707,0.010606,0.010606,0.007071,0.007071,0.005556,0.002525,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020
bLRRIME-MLP,3,0.088564,0.088564,0.080483,0.075433,0.007071,0.003535,0.003030,0.002525,0.002525,0.002020,0.002020,0.001515,0.001515,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010
bLRRIME-MLP,4,0.229834,0.214683,0.212662,0.207612,0.207612,0.207612,0.205592,0.205592,0.205592,0.205087,0.205087,0.205087,0.143290,0.143290,0.143290,0.143290,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250,0.139250
bLRRIME-MLP,5,0.092100,0.080483,0.077958,0.077958,0.074928,0.074928,0.073413,0.073413,0.072403,0.072403,0.072403,0.071392,0.071392,0.071392,0.071392,0.070382,0.070382,0.070382,0.070382,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069372,0.069372,0.069372,0.069372
bLRRIME-MLP,6,0.158947,0.158947,0.154401,0.148341,0.143795,0.142785,0.142785,0.142785,0.142785,0.141270,0.139755,0.139755,0.139755,0.138240,0.138240,0.138240,0.138240,0.138240,0.138240,0.138240,0.138240,0.137734,0.137734,0.137734,0.137734,0.137734,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229
bLRRIME-MLP,7,0.087049,0.081999,0.078968,0.078968,0.005556,0.005556,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525
bLRRIME-MLP,8,0.162482,0.161472,0.161472,0.087554,0.084019,0.084019,0.084019,0.084019,0.075938,0.073413,0.071898,0.071898,0.071898,0.071898,0.070887,0.070887,0.070887,0.070887,0.070887,0.070382,0.070382,0.069877,0.069877,0.069877,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372
bLRRIME-MLP,9,0.222763,0.219228,0.216198,0.213672,0.209127,0.209127,0.209127,0.209127,0.208622,0.207612,0.207612,0.207612,0.206602,0.206602,0.206602,0.206097,0.206097,0.206097,0.206097,0.206097,0.206097,0.206097,0.206097,0.206097,0.206097,0.206097,0.206097,0.206097,0.206097,0.206097,0.205592,0.205592,0.205592,0.205592,0.205592,0.205592,0.205592,0.205592,0.205592,0.205592,0.205592,0.205592,0.205592,0.205592,0.205592,0.205592,0.205592,0.205592,0.205592,0.205592
bLRRIME-MLP,10,0.023232,0.021212,0.021212,0.021212,0.021212,0.021212,0.021212,0.015152,0.013131,0.013131,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061
