Algorithm,Fold,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50
bLRRIME-SVM,1,0.084040,0.075455,0.005556,0.005556,0.005556,0.005556,0.005556,0.004545,0.002525,0.002525,0.002525,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515
bLRRIME-SVM,2,0.155916,0.151371,0.143795,0.141270,0.137229,0.137229,0.136724,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219
bLRRIME-SVM,3,0.022727,0.022727,0.016667,0.006061,0.006061,0.005051,0.005051,0.004545,0.004545,0.004545,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020
bLRRIME-SVM,4,0.152886,0.145815,0.140260,0.139250,0.137734,0.069372,0.069372,0.069372,0.069372,0.069372,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867
bLRRIME-SVM,5,0.426840,0.352417,0.350397,0.343831,0.343326,0.343326,0.341306,0.341306,0.340801,0.339791,0.339791,0.339791,0.339791,0.339791,0.339791,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439,0.272439
bLRRIME-SVM,6,0.224784,0.084019,0.084019,0.084019,0.084019,0.082504,0.076443,0.075938,0.075938,0.075938,0.072908,0.072908,0.072908,0.072403,0.072403,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071392,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877
bLRRIME-SVM,7,0.425830,0.419264,0.416739,0.414214,0.411688,0.344336,0.340801,0.274964,0.272944,0.206097,0.206097,0.206097,0.206097,0.205592,0.205592,0.205592,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582
bLRRIME-SVM,8,0.425325,0.350397,0.279004,0.279004,0.273449,0.272944,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229
bLRRIME-SVM,9,0.085029,0.080483,0.078463,0.071898,0.071898,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867
bLRRIME-SVM,10,0.287590,0.281530,0.278499,0.275974,0.274459,0.274459,0.206602,0.206602,0.206602,0.206602,0.206602,0.206602,0.205592,0.205592,0.205592,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582,0.204582
