Algorithm,Fold,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50
bLRRIME-MLP,1,0.205152,0.201111,0.137273,0.137273,0.137273,0.137273,0.133232,0.133232,0.133232,0.072424,0.070404,0.069899,0.069899,0.069899,0.069899,0.067879,0.067879,0.067879,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374,0.067374
bLRRIME-MLP,2,0.085029,0.022727,0.022727,0.022727,0.022727,0.022727,0.013131,0.012626,0.011616,0.010101,0.006566,0.006061,0.006061,0.006061,0.005051,0.005051,0.005051,0.004545,0.003030,0.003030,0.002525,0.002525,0.002525,0.002525,0.002020,0.002020,0.002020,0.002020,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515
bLRRIME-MLP,3,0.088564,0.086544,0.086544,0.080988,0.080988,0.080988,0.080988,0.080988,0.080988,0.080988,0.078463,0.076948,0.076948,0.075938,0.075938,0.075938,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.006566,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.006061,0.005556,0.005556,0.005051,0.004040
bLRRIME-MLP,4,0.091089,0.089574,0.088564,0.087049,0.087049,0.087049,0.087049,0.080988,0.080988,0.009091,0.008081,0.008081,0.008081,0.008081,0.008081,0.008081,0.008081,0.006061,0.006061,0.005556,0.005556,0.005556,0.005051,0.005051,0.004040,0.004040,0.004040,0.004040,0.004040,0.004040,0.004040,0.004040,0.004040,0.004040,0.004040,0.004040,0.003535,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.002525
bLRRIME-MLP,5,0.012121,0.007576,0.005051,0.004545,0.004545,0.004545,0.004040,0.004040,0.004040,0.004040,0.004040,0.003535,0.003030,0.003030,0.003030,0.003030,0.003030,0.002525,0.002525,0.002525,0.002525,0.002525,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020
bLRRIME-MLP,6,0.156421,0.080483,0.078968,0.072908,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382
bLRRIME-MLP,7,0.222763,0.215188,0.210137,0.207107,0.207107,0.206602,0.140765,0.140260,0.138745,0.138745,0.138745,0.138745,0.138745,0.137734,0.136724,0.136724,0.069372,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867
bLRRIME-MLP,8,0.154906,0.154906,0.144300,0.143290,0.080483,0.077958,0.077958,0.077958,0.074423,0.074423,0.074423,0.074423,0.074423,0.072908,0.072908,0.072908,0.072908,0.072908,0.072908,0.072908,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887,0.070887
bLRRIME-MLP,9,0.085029,0.077453,0.076948,0.076443,0.075938,0.074423,0.074423,0.073413,0.072403,0.072403,0.072403,0.071898,0.071898,0.070887,0.070887,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877
bLRRIME-MLP,10,0.159452,0.150866,0.150866,0.144805,0.144805,0.142280,0.141270,0.141270,0.141270,0.141270,0.141270,0.141270,0.138745,0.138745,0.138745,0.138745,0.138745,0.138745,0.138745,0.138745,0.138745,0.138745,0.138745,0.138745,0.138745,0.138745,0.138745,0.138745,0.138745,0.138745,0.138745,0.138745,0.138745,0.138745,0.138745,0.138745,0.138745,0.138745,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219
