Algorithm,Fold,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50
bLRRIME-CART,1,0.151919,0.142828,0.138283,0.138283,0.134747,0.134747,0.134747,0.132222,0.132222,0.131717,0.131212,0.131212,0.130707,0.130707,0.065354,0.065354,0.065354,0.064343,0.064343,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002020,0.002020
bLRRIME-CART,2,0.152381,0.148341,0.085029,0.077958,0.077958,0.071392,0.071392,0.071392,0.071392,0.071392,0.071392,0.071392,0.071392,0.071392,0.071392,0.071392,0.071392,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867
bLRRIME-CART,3,0.016162,0.016162,0.012626,0.012626,0.012626,0.011111,0.011111,0.008586,0.008586,0.008081,0.005051,0.004040,0.003030,0.003030,0.003030,0.003030,0.003030,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020
bLRRIME-CART,4,0.160967,0.160967,0.084019,0.084019,0.084019,0.084019,0.084019,0.084019,0.084019,0.084019,0.084019,0.084019,0.084019,0.084019,0.084019,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606,0.010606
bLRRIME-CART,5,0.015657,0.015657,0.015657,0.015657,0.004040,0.004040,0.004040,0.004040,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.003535,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020
bLRRIME-CART,6,0.158442,0.158442,0.148846,0.148846,0.144300,0.138745,0.138745,0.138745,0.072908,0.072908,0.072908,0.070382,0.070382,0.070382,0.070382,0.069372,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010
bLRRIME-CART,7,0.221248,0.221248,0.219733,0.210642,0.210642,0.210642,0.077453,0.077453,0.077453,0.077453,0.077453,0.074928,0.070887,0.070887,0.070887,0.070887,0.002525,0.002525,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.002020,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515
bLRRIME-CART,8,0.161977,0.161977,0.159957,0.146825,0.146825,0.145310,0.145310,0.145310,0.145310,0.139250,0.139250,0.139250,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.070382,0.069877,0.069877,0.069877,0.069877,0.069877,0.069877,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372
bLRRIME-CART,9,0.156926,0.156926,0.146825,0.075938,0.075938,0.075938,0.075938,0.068362,0.068362,0.068362,0.068362,0.068362,0.068362,0.068362,0.068362,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010
bLRRIME-CART,10,0.089069,0.089069,0.089069,0.089069,0.089069,0.089069,0.089069,0.089069,0.077958,0.077958,0.077958,0.073918,0.073918,0.072403,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.071898,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867
