Algorithm,Fold,Iter_1,Iter_2,Iter_3,Iter_4,Iter_5,Iter_6,Iter_7,Iter_8,Iter_9,Iter_10,Iter_11,Iter_12,Iter_13,Iter_14,Iter_15,Iter_16,Iter_17,Iter_18,Iter_19,Iter_20,Iter_21,Iter_22,Iter_23,Iter_24,Iter_25,Iter_26,Iter_27,Iter_28,Iter_29,Iter_30,Iter_31,Iter_32,Iter_33,Iter_34,Iter_35,Iter_36,Iter_37,Iter_38,Iter_39,Iter_40,Iter_41,Iter_42,Iter_43,Iter_44,Iter_45,Iter_46,Iter_47,Iter_48,Iter_49,Iter_50
bLRRIME-KNN,1,0.209697,0.146364,0.137273,0.135253,0.133737,0.066364,0.066364,0.066364,0.066364,0.066364,0.065859,0.064343,0.064343,0.064343,0.064343,0.064343,0.064343,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515,0.001515
bLRRIME-KNN,2,0.220743,0.218218,0.150361,0.148341,0.148341,0.141270,0.141270,0.137734,0.137734,0.070382,0.070382,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372
bLRRIME-KNN,3,0.017677,0.014141,0.012121,0.004040,0.004040,0.004040,0.004040,0.004040,0.004040,0.004040,0.004040,0.004040,0.003535,0.003535,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.003030,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525,0.002525
bLRRIME-KNN,4,0.293146,0.289105,0.213167,0.213167,0.213167,0.213167,0.213167,0.213167,0.213167,0.213167,0.212157,0.212157,0.212157,0.212157,0.212157,0.212157,0.211652,0.205087,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076,0.204076
bLRRIME-KNN,5,0.086544,0.086039,0.077453,0.011616,0.010101,0.010101,0.010101,0.002525,0.001010,0.001010,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505,0.000505
bLRRIME-KNN,6,0.292136,0.285065,0.285065,0.213167,0.213167,0.213167,0.213167,0.213167,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219,0.136219
bLRRIME-KNN,7,0.021212,0.016162,0.013131,0.008081,0.008081,0.008081,0.005051,0.004545,0.004545,0.002020,0.001515,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010,0.001010
bLRRIME-KNN,8,0.088059,0.088059,0.077453,0.076443,0.073413,0.073413,0.072908,0.072908,0.072908,0.072908,0.069877,0.069877,0.069877,0.069877,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372,0.069372
bLRRIME-KNN,9,0.225289,0.218218,0.153391,0.153391,0.145815,0.145815,0.145815,0.143795,0.142785,0.142785,0.142785,0.142280,0.142280,0.142280,0.140765,0.139755,0.139755,0.139755,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.137229,0.069877
bLRRIME-KNN,10,0.224784,0.217713,0.213672,0.143290,0.143290,0.137229,0.069372,0.069372,0.069372,0.069372,0.069372,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867,0.068867
